Category,Job ID,Sub ID,Budget Avg,Country Normalized,Absolute Date,Job Type,Experience Level,Allowed Applicant Country
Web Development,1983244944896042416,~021983244944896042416,,Nigeria,2025-10-28T18:50:16.630Z,Fixed,Expert,United Kingdom
Web Development,1983244944896042416,~021983244944896042416,,Nigeria,2025-10-28T18:50:16.630Z,Fixed,Expert,United States
Web Development,1983244944896042416,~021983244944896042416,,Nigeria,2025-10-28T18:50:16.630Z,Fixed,Expert,Germany
Scripts & Utilities,1978278877353383662,~021978278877353383662,,United States,2025-10-15T01:56:53.856Z,Fixed,Intermediate,United States
AI Apps & Integration,1961817141000459052,~021961817141000459052,60.0,United States,2025-08-30T15:43:50.065Z,Hourly,Intermediate,United States
AI Apps & Integration,1975986395555522871,~021975986395555522871,100.0,United States,2025-10-08T18:07:23.616Z,Fixed,Expert,United States
AI Apps & Integration,1978860913515455213,~021978860913515455213,65.0,United States,2025-10-16T16:29:42.133Z,Hourly,Expert,United States
AI Apps & Integration,1983574029349678793,~021983574029349678793,,United States,2025-10-29T16:37:56.514Z,Hourly,Expert,United States
AI Apps & Integration,1986249943590351593,~021986249943590351593,11.0,United States,2025-11-06T01:51:04.228Z,Hourly,Intermediate,United States
AI Apps & Integration,1986249943590351593,~021986249943590351593,11.0,United States,2025-11-06T01:51:04.228Z,Hourly,Intermediate,India
AI Apps & Integration,1986249943590351593,~021986249943590351593,11.0,United States,2025-11-06T01:51:04.228Z,Hourly,Intermediate,Pakistan
DevOps & Solution Architecture,1986523054736192248,~021986523054736192248,,United States,2025-11-06T19:56:19.004Z,Hourly,Expert,United States
Mobile Development,1978502637712298822,~021978502637712298822,43.0,United States,2025-10-15T16:46:02.520Z,Hourly,Intermediate,United States
Product Management & Scrum,1985790244998967000,~021985790244998967000,42.5,United States,2025-11-04T19:24:23.511Z,Hourly,Expert,United States
Scripts & Utilities,1973753262370341620,~021973753262370341620,75.0,United States,2025-10-02T14:13:43.192Z,Hourly,Expert,United States
Scripts & Utilities,1975364233235079802,~021975364233235079802,130.0,United States,2025-10-07T00:55:08.565Z,Fixed,Intermediate,United States
Scripts & Utilities,1983676995512182192,~021983676995512182192,30.0,United States,2025-10-29T23:27:05.642Z,Hourly,Intermediate,United States
Web & Mobile Design,1978274737475944068,~021978274737475944068,65.0,United States,2025-10-15T01:40:26.894Z,Hourly,Intermediate,United States
Web Development,1967661047079775221,~021967661047079775221,40.0,United States,2025-09-15T18:45:25.880Z,Hourly,Entry Level,United States
Web Development,1969510359581600757,~021969510359581600757,75.0,United States,2025-09-20T21:13:56.317Z,Hourly,Expert,United States
Web Development,1971671360093308093,~021971671360093308093,57.5,United States,2025-09-26T20:20:59.013Z,Hourly,Intermediate,United States
Web Development,1973438824270414580,~021973438824270414580,90.0,United States,2025-10-01T17:24:15.313Z,Hourly,Expert,United States
Web Development,1973992389691141798,~021973992389691141798,,United States,2025-10-03T06:03:55.586Z,Hourly,Expert,United States
Web Development,1975954146559308971,~021975954146559308971,77.5,United States,2025-10-08T15:59:14.901Z,Hourly,Expert,United States
Web Development,1977889530043276800,~021977889530043276800,750.0,United States,2025-10-14T00:09:46.309Z,Fixed,Intermediate,United States
Web Development,1977958437634547200,~021977958437634547200,80.0,United States,2025-10-14T04:43:35.032Z,Hourly,Expert,United States
Web Development,1978619035486413549,~021978619035486413549,22.5,United States,2025-10-16T00:28:33.893Z,Hourly,Intermediate,United States
Web Development,1979601205251177294,~021979601205251177294,52.5,United States,2025-10-18T17:31:21.464Z,Hourly,Expert,United States
Web Development,1981041496746460665,~021981041496746460665,22.5,United States,2025-10-22T16:54:33.718Z,Hourly,Expert,United States
Web Development,1981073262390939762,~021981073262390939762,45.0,Israel,2025-10-22T19:00:47.222Z,Hourly,Expert,United States
Web Development,1981073262390939762,~021981073262390939762,45.0,Israel,2025-10-22T19:00:47.222Z,Hourly,Expert,United Kingdom
Web Development,1981073262390939762,~021981073262390939762,45.0,Israel,2025-10-22T19:00:47.222Z,Hourly,Expert,Ukraine
Web Development,1981073262390939762,~021981073262390939762,45.0,Israel,2025-10-22T19:00:47.222Z,Hourly,Expert,Germany
Web Development,1981073262390939762,~021981073262390939762,45.0,Israel,2025-10-22T19:00:47.222Z,Hourly,Expert,Israel
Web Development,1981073262390939762,~021981073262390939762,45.0,Israel,2025-10-22T19:00:47.222Z,Hourly,Expert,Switzerland
Web Development,1981834261277870442,~021981834261277870442,80.0,United States,2025-10-24T21:24:43.499Z,Hourly,Expert,United States
Web Development,1987939713505595697,~021987939713505595697,32.5,United States,2025-11-10T17:45:36.788Z,Hourly,Expert,United States
Web Development,1989379203212761112,~021989379203212761112,45.0,United States,2025-11-14T17:05:37.901Z,Hourly,Intermediate,United States
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Venezuela
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,United States
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,United Kingdom
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,United Arab Emirates
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Ukraine
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Uganda
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Tuvalu
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Turks and Caicos Islands
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Tunisia
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Turkmenistan
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Turkey
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Brazil
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,Denmark
Web Development,1980741447021053212,~021980741447021053212,27.5,Switzerland,2025-10-21T21:02:16.262Z,Hourly,Intermediate,United States Minor Outlying Islands
Web Development,1988321952265799531,~021988321952265799531,8.0,United States,2025-11-11T19:04:29.589Z,Hourly,Expert,Pakistan
Web Development,1988321952265799531,~021988321952265799531,8.0,United States,2025-11-11T19:04:29.589Z,Hourly,Expert,India
Web Development,1988321952265799531,~021988321952265799531,8.0,United States,2025-11-11T19:04:29.589Z,Hourly,Expert,Bangladesh
QA Testing,1983446323305471992,~021983446323305471992,25.0,Romania,2025-10-29T08:10:29.004Z,Fixed,Intermediate,Romania
Scripts & Utilities,1977450927660047872,~021977450927660047872,135.0,United States,2025-10-12T19:06:55.281Z,Hourly,Intermediate,United States
Desktop Application Development,1980116096235710143,~021980116096235710143,,United States,2025-10-20T03:37:20.982Z,Hourly,Entry Level,United States
Product Management & Scrum,1968078098575404021,~021968078098575404021,27.5,United States,2025-09-16T22:22:38.684Z,Hourly,Entry Level,United States
QA Testing,1965955696242628361,~021965955696242628361,7.0,United States,2025-09-11T01:48:58.525Z,Hourly,Expert,Philippines
QA Testing,1978482070937348976,~021978482070937348976,30.0,United States,2025-10-15T15:24:19.020Z,Hourly,Intermediate,United States
Other - Software Development,1982468394287579455,~021982468394287579455,52.5,United States,2025-10-26T15:24:32.544Z,Hourly,Expert,Poland
Other - Software Development,1982468394287579455,~021982468394287579455,52.5,United States,2025-10-26T15:24:32.544Z,Hourly,Expert,Romania
Desktop Application Development,1973548889136579316,~021973548889136579316,65.0,United States,2025-10-02T00:41:36.812Z,Hourly,Intermediate,United States
Other - Software Development,1990302332157252931,~021990302332157252931,500.0,India,2025-11-17T06:13:48.812Z,Fixed,Expert,India
Web Development,1986409452301759224,~021986409452301759224,40.0,Switzerland,2025-11-06T12:24:54.067Z,Hourly,Expert,Albania
Web Development,1986409452301759224,~021986409452301759224,40.0,Switzerland,2025-11-06T12:24:54.067Z,Hourly,Expert,Czech Republic
Web Development,1986409452301759224,~021986409452301759224,40.0,Switzerland,2025-11-06T12:24:54.067Z,Hourly,Expert,Philippines
Web Development,1986409452301759224,~021986409452301759224,40.0,Switzerland,2025-11-06T12:24:54.067Z,Hourly,Expert,Romania
Web Development,1986409452301759224,~021986409452301759224,40.0,Switzerland,2025-11-06T12:24:54.067Z,Hourly,Expert,Slovakia
Web Development,1986409452301759224,~021986409452301759224,40.0,Switzerland,2025-11-06T12:24:54.067Z,Hourly,Expert,Slovenia
Web Development,1986409452301759224,~021986409452301759224,40.0,Switzerland,2025-11-06T12:24:54.067Z,Hourly,Expert,Ukraine
Web Development,1986409452301759224,~021986409452301759224,40.0,Switzerland,2025-11-06T12:24:54.067Z,Hourly,Expert,Pakistan
Web Development,1976633910799474176,~021976633910799474176,50.0,India,2025-10-10T13:00:23.300Z,Fixed,Entry Level,Armenia
Web Development,1976633910799474176,~021976633910799474176,50.0,India,2025-10-10T13:00:23.300Z,Fixed,Entry Level,Indonesia
Web Development,1976633910799474176,~021976633910799474176,50.0,India,2025-10-10T13:00:23.300Z,Fixed,Entry Level,Malaysia
Web Development,1976633910799474176,~021976633910799474176,50.0,India,2025-10-10T13:00:23.300Z,Fixed,Entry Level,Serbia
Web Development,1976633910799474176,~021976633910799474176,50.0,India,2025-10-10T13:00:23.300Z,Fixed,Entry Level,Thailand
Web Development,1976633910799474176,~021976633910799474176,50.0,India,2025-10-10T13:00:23.300Z,Fixed,Entry Level,Vietnam
Web Development,1987791630923073387,~021987791630923073387,45.0,Australia,2025-11-10T07:57:11.144Z,Hourly,Intermediate,Australia
Web Development,1987791630923073387,~021987791630923073387,45.0,Australia,2025-11-10T07:57:11.144Z,Hourly,Intermediate,New Zealand
Web Development,1976259624842665472,~021976259624842665472,,Turkey,2025-10-09T12:13:06.588Z,Hourly,Expert,Bahrain
Web Development,1976259624842665472,~021976259624842665472,,Turkey,2025-10-09T12:13:06.588Z,Hourly,Expert,Egypt
Web Development,1976259624842665472,~021976259624842665472,,Turkey,2025-10-09T12:13:06.588Z,Hourly,Expert,Saudi Arabia
Web Development,1976259624842665472,~021976259624842665472,,Turkey,2025-10-09T12:13:06.588Z,Hourly,Expert,Kuwait
Web Development,1976259624842665472,~021976259624842665472,,Turkey,2025-10-09T12:13:06.588Z,Hourly,Expert,United Arab Emirates
Web Development,1976259624842665472,~021976259624842665472,,Turkey,2025-10-09T12:13:06.588Z,Hourly,Expert,Morocco
Web Development,1976259624842665472,~021976259624842665472,,Turkey,2025-10-09T12:13:06.588Z,Hourly,Expert,Algeria
Web Development,1976259624842665472,~021976259624842665472,,Turkey,2025-10-09T12:13:06.588Z,Hourly,Expert,Turkey
Web Development,1966956813162146988,~021966956813162146988,50.0,Italy,2025-09-13T20:07:03.409Z,Fixed,Intermediate,Bangladesh
Web Development,1977108756581280055,~021977108756581280055,,United States,2025-10-11T20:27:15.343Z,Fixed,Intermediate,Bosnia and Herzegovina
Web Development,1977108756581280055,~021977108756581280055,,United States,2025-10-11T20:27:15.343Z,Fixed,Intermediate,North Macedonia
Web Development,1977108756581280055,~021977108756581280055,,United States,2025-10-11T20:27:15.343Z,Fixed,Intermediate,Greece
Web Development,1984483251218070578,~021984483251218070578,,China,2025-11-01T04:50:51.886Z,Hourly,Intermediate,China
Web Development,1970141502847700599,~021970141502847700599,30.0,France,2025-09-22T15:01:52.637Z,Hourly,Expert,France
Web Development,1970141502847700599,~021970141502847700599,30.0,France,2025-09-22T15:01:52.637Z,Hourly,Expert,Romania
Web Development,1970141502847700599,~021970141502847700599,30.0,France,2025-09-22T15:01:52.637Z,Hourly,Expert,Algeria
Web Development,1970141502847700599,~021970141502847700599,30.0,France,2025-09-22T15:01:52.637Z,Hourly,Expert,Morocco
Web Development,1982408121667090640,~021982408121667090640,30.0,France,2025-10-26T11:25:02.438Z,Hourly,Expert,France
Web Development,1982408121667090640,~021982408121667090640,30.0,France,2025-10-26T11:25:02.438Z,Hourly,Expert,Romania
Web Development,1982408121667090640,~021982408121667090640,30.0,France,2025-10-26T11:25:02.438Z,Hourly,Expert,Algeria
Web Development,1982408121667090640,~021982408121667090640,30.0,France,2025-10-26T11:25:02.438Z,Hourly,Expert,Morocco
DevOps & Solution Architecture,1980873829442675025,~021980873829442675025,22.5,United Arab Emirates,2025-10-22T05:48:18.658Z,Hourly,Intermediate,India
DevOps & Solution Architecture,1980873829442675025,~021980873829442675025,22.5,United Arab Emirates,2025-10-22T05:48:18.658Z,Hourly,Intermediate,Pakistan
Mobile Development,1985861305593019442,~021985861305593019442,22.5,United States,2025-11-05T00:06:45.689Z,Hourly,Intermediate,India
Web Development,1965965240451540120,~021965965240451540120,20.0,United States,2025-09-11T02:26:54.040Z,Hourly,Intermediate,India
Web Development,1965965240451540120,~021965965240451540120,20.0,United States,2025-09-11T02:26:54.040Z,Hourly,Intermediate,Philippines
Web Development,1971849896955953488,~021971849896955953488,650.0,India,2025-09-27T08:10:25.481Z,Fixed,Expert,India
Web Development,1975326862187766394,~021975326862187766394,10.0,India,2025-10-06T22:26:38.603Z,Hourly,Intermediate,India
Web Development,1976263031531871744,~021976263031531871744,4.5,India,2025-10-09T12:26:38.780Z,Hourly,Expert,India
Web Development,1977608943755697664,~021977608943755697664,22.5,India,2025-10-13T05:34:49.227Z,Hourly,Intermediate,India
Web Development,1980868711561836890,~021980868711561836890,17.5,India,2025-10-22T05:27:58.479Z,Hourly,Intermediate,India
Web Development,1983261447591649272,~021983261447591649272,500.0,India,2025-10-28T19:55:51.205Z,Fixed,Intermediate,India
Web Development,1983518130166441392,~021983518130166441392,30.0,Ukraine,2025-10-29T12:55:49.120Z,Hourly,Expert,India
Web Development,1983518130166441392,~021983518130166441392,30.0,Ukraine,2025-10-29T12:55:49.120Z,Hourly,Expert,Pakistan
Web Development,1983518130166441392,~021983518130166441392,30.0,Ukraine,2025-10-29T12:55:49.120Z,Hourly,Expert,Poland
Web Development,1983518130166441392,~021983518130166441392,30.0,Ukraine,2025-10-29T12:55:49.120Z,Hourly,Expert,Romania
Web Development,1983518130166441392,~021983518130166441392,30.0,Ukraine,2025-10-29T12:55:49.120Z,Hourly,Expert,Ukraine
Web Development,1986505881956410035,~021986505881956410035,30.0,Ukraine,2025-11-06T18:48:04.668Z,Hourly,Expert,India
Web Development,1986505881956410035,~021986505881956410035,30.0,Ukraine,2025-11-06T18:48:04.668Z,Hourly,Expert,Pakistan
Web Development,1986505881956410035,~021986505881956410035,30.0,Ukraine,2025-11-06T18:48:04.668Z,Hourly,Expert,Philippines
Web Development,1986505881956410035,~021986505881956410035,30.0,Ukraine,2025-11-06T18:48:04.668Z,Hourly,Expert,Poland
Web Development,1986505881956410035,~021986505881956410035,30.0,Ukraine,2025-11-06T18:48:04.668Z,Hourly,Expert,Romania
Web Development,1988025544920568113,~021988025544920568113,7.5,United States,2025-11-10T23:26:40.534Z,Hourly,Intermediate,India
Web Development,1988025544920568113,~021988025544920568113,7.5,United States,2025-11-10T23:26:40.534Z,Hourly,Intermediate,Pakistan
Web Development,1988348924285641867,~021988348924285641867,25.0,United Kingdom,2025-11-11T20:51:40.213Z,Hourly,Intermediate,India
Web Development,1988348924285641867,~021988348924285641867,25.0,United Kingdom,2025-11-11T20:51:40.213Z,Hourly,Intermediate,Pakistan
Web Development,1988003179746953067,~021988003179746953067,,United States,2025-11-10T21:57:48.285Z,Hourly,Intermediate,Indonesia
Web Development,1980025789745170663,~021980025789745170663,42.5,United States,2025-10-19T21:38:30.259Z,Hourly,Intermediate,Israel
Web Development,1967958932493183989,~021967958932493183989,,United States,2025-09-16T14:29:07.271Z,Hourly,Intermediate,Lithuania
Web Development,1979492074044864004,~021979492074044864004,22.5,Morocco,2025-10-18T10:17:42.527Z,Hourly,Intermediate,Morocco
Web Development,1981006291908976977,~021981006291908976977,,Morocco,2025-10-22T14:34:40.211Z,Fixed,Intermediate,Morocco
Web Development,1975330563058785889,~021975330563058785889,,United States,2025-10-06T22:41:20.927Z,Hourly,Expert,Pakistan
